id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1489969178006241284	1489969178006241284	2022-02-05 19:58:28 IST	2022-02-05	19:58:28	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: Former McLaren sporting director Sam Michael will lead FIA's Safety Commission, replacing Patrick Head as its president.  F…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	17	0	[]	[]	https://twitter.com/adamcooperF1/status/1489969178006241284	False		0								[]				
1489925266508075011	1489925266508075011	2022-02-05 17:03:59 IST	2022-02-05	17:03:59	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: The FIA has kicked off the process to recruit a CEO as part of the reform of the organisation under new president Ben Sulay…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	9	0	[]	[]	https://twitter.com/adamcooperF1/status/1489925266508075011	False		0								[]				
1489684591908638724	1489684591908638724	2022-02-05 01:07:38 IST	2022-02-05	01:07:38	+0530	71370894	adamcooperf1	Adam Cooper		New @FIA president @Ben_Sulayem has begun the process of reform by launching the search for a CEO for the organisation:  https://t.co/Ave5t1LlTr	en	[{'screen_name': 'fia', 'name': 'fia', 'id': '432507102'}, {'screen_name': 'ben_sulayem', 'name': 'mohammed ben sulayem', 'id': '1072753450801397760'}]	['https://www.motorsport.com/f1/news/fia-starts-search-for-ceo-as-reform-process-begins/7875444/']	[]	5	5	20	[]	[]	https://twitter.com/adamcooperF1/status/1489684591908638724	False		0								[]				
1489659218802139138	1489659218802139138	2022-02-04 23:26:48 IST	2022-02-04	23:26:48	+0530	71370894	adamcooperf1	Adam Cooper		F1's change from E5 to E10 fuel in 2022 is a bigger challenge than you might think for the PU manufacturers - @MercedesAMGF1 HPP boss Hywel Thomas explains:  https://t.co/yQTiH5K2nq	en	[{'screen_name': 'mercedesamgf1', 'name': 'mercedes-amg petronas f1 team', 'id': '26235265'}]	['https://www.motorsport.com/f1/news/mercedes-2022-f1-fuel-the-biggest-change-in-hybrid-era/7873448/']	[]	2	4	11	[]	[]	https://twitter.com/adamcooperF1/status/1489659218802139138	False		0								[]				
1489655748154073096	1489655748154073096	2022-02-04 23:13:01 IST	2022-02-04	23:13:01	+0530	71370894	adamcooperf1	Adam Cooper		Former Jordan GP, @WilliamsRacing and @McLarenF1 man Sam Michael is the new head of the FIA's Safety Commission:  https://t.co/XNrnGGQIqR	en	[{'screen_name': 'williamsracing', 'name': 'williams racing', 'id': '90636188'}, {'screen_name': 'mclarenf1', 'name': 'mclaren', 'id': '24871896'}]	['https://www.motorsport.com/general/news/sam-michael-fia-safety-commission-president/7874593/']	[]	1	4	47	[]	[]	https://twitter.com/adamcooperF1/status/1489655748154073096	False		0								[]				
1489239105858936835	1489239105858936835	2022-02-03 19:37:26 IST	2022-02-03	19:37:26	+0530	71370894	adamcooperf1	Adam Cooper		Changes at @AlpineF1Team in the wake of the recent departure of Marcin Budkowski. Pat Fry is now chief technical officer, while former engineer director Matt Harman is now technical director.	en	[{'screen_name': 'alpinef1team', 'name': 'alpine f1 team', 'id': '28297965'}]	[]	[]	1	11	98	[]	[]	https://twitter.com/adamcooperF1/status/1489239105858936835	False		0								[]				
1489164450519293958	1489164450519293958	2022-02-03 14:40:46 IST	2022-02-03	14:40:46	+0530	71370894	adamcooperf1	Adam Cooper		'@redbullracing is currently set to be the first team to unveil a 2022 car (or at least show us what they want to show us) by choosing Feb 9. RBR thus beats @AstonMartinF1 by a day.	en	[{'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}, {'screen_name': 'astonmartinf1', 'name': 'aston martin aramco cognizant f1 team', 'id': '16143542'}]	[]	[]	9	9	287	[]	[]	https://twitter.com/adamcooperF1/status/1489164450519293958	False		0								[]				
1488652488626556928	1488628260883902465	2022-02-02 04:46:25 IST	2022-02-02	04:46:25	+0530	71370894	adamcooperf1	Adam Cooper		@IAmTheEggPod @The_Ren1981 @disneyplus @DisneyPlusUK Peter Jackson said in the IMAX Q&amp;A that he wanted to add another 3-4 hours, not 2. And he has hours of new and as yet unused interviews with cast and crew:  https://t.co/2ePN9SXvNX	en	[]	['https://www.instagram.com/p/CZY5Y1ttDvc/?utm_medium=copy_link']	[]	0	0	4	[]	[]	https://twitter.com/adamcooperF1/status/1488652488626556928	False		0								[{'screen_name': 'IAmTheEggPod', 'name': 'EggPod 🍏', 'id': '919984981950287874'}, {'screen_name': 'The_Ren1981', 'name': 'Stuff_By_Mark', 'id': '820281702'}, {'screen_name': 'disneyplus', 'name': 'Disney+', 'id': '985916593065476096'}, {'screen_name': 'DisneyPlusUK', 'name': 'Disney+ UK', 'id': '1010209426869870592'}]				
1488602793992728584	1488602793992728584	2022-02-02 01:28:57 IST	2022-02-02	01:28:57	+0530	71370894	adamcooperf1	Adam Cooper		RT @autosport: Major changes have been underway at the @AlpineF1Team, led by new boss Laurent Rossi. 🏎  But who is the Frenchman spearheadi…	en	[{'screen_name': 'autosport', 'name': 'autosport', 'id': '20517081'}, {'screen_name': 'alpinef1team', 'name': 'alpine f1 team', 'id': '28297965'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/adamcooperF1/status/1488602793992728584	False		0								[]				
1488568291656409092	1488568291656409092	2022-02-01 23:11:51 IST	2022-02-01	23:11:51	+0530	71370894	adamcooperf1	Adam Cooper		Will Michael Masi be replaced as F1's race director? Or will he continue but with extra support after a re-organisation of how race control operates? ICYMI here's a look at possible options for the FIA:  https://t.co/mIUOPQ3zUg	en	[]	['https://www.autosport.com/f1/news/who-will-have-the-f1-race-director-role-in-2022/7792948/']	[]	9	1	8	[]	[]	https://twitter.com/adamcooperF1/status/1488568291656409092	False		0								[]				
1488504413467648003	1488504413467648003	2022-02-01 18:58:01 IST	2022-02-01	18:58:01	+0530	71370894	adamcooperf1	Adam Cooper		The new F1 car from @ScuderiaFerrari will be known as the F1-75 to acknowledge the marque's 75th anniversary	en	[{'screen_name': 'scuderiaferrari', 'name': 'scuderia ferrari', 'id': '108247668'}]	[]	[]	2	3	47	[]	[]	https://twitter.com/adamcooperF1/status/1488504413467648003	False		0								[]				
1488497929031720963	1488497929031720963	2022-02-01 18:32:15 IST	2022-02-01	18:32:15	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: Laurent Rossi was handed the keys of Alpine in the French car maker's ambition to return to the top of the #F1 field.  But…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	3	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1488497929031720963	False		0								[]				
1488487695177428992	1488487695177428992	2022-02-01 17:51:35 IST	2022-02-01	17:51:35	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: As speculation continues about Michael Masi's future, here's a look at the candidates who could take over the #F1 race dire…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	11	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1488487695177428992	False		0								[]				
1488455782765109250	1488455782765109250	2022-02-01 15:44:47 IST	2022-02-01	15:44:47	+0530	71370894	adamcooperf1	Adam Cooper		Will Michael Masi be replaced as F1 race director? Or will he continue but with extra support after a re-organisation of how race control operates? Here's a look at possible options for the FIA:  https://t.co/qwArlqDvn6	en	[]	['https://www.motorsport.com/f1/news/who-will-have-the-f1-race-director-role-in-2022/7792887/']	[]	6	8	9	[]	[]	https://twitter.com/adamcooperF1/status/1488455782765109250	False		0								[]				
1488100410674003972	1488096408276246528	2022-01-31 16:12:40 IST	2022-01-31	16:12:40	+0530	71370894	adamcooperf1	Adam Cooper		@tiff_tv Whatever happened to Timothy Needell? LOL	en	[]	[]	[]	3	0	16	[]	[]	https://twitter.com/adamcooperF1/status/1488100410674003972	False		0								[{'screen_name': 'tiff_tv', 'name': 'Tiff Needell', 'id': '63145571'}]				
1488076479208566785	1488074943468290051	2022-01-31 14:37:34 IST	2022-01-31	14:37:34	+0530	71370894	adamcooperf1	Adam Cooper		3. Secondly he shot hours of new interviews with cast and crew – he showed a clip of PC Ray Dagg back on the roof! None of that footage has been used. Intriguingly Jackson hinted that he hoped it might find its way into a DVD release of the original Let it Be film... #getback	en	[]	[]	[]	0	0	6	['getback']	[]	https://twitter.com/adamcooperF1/status/1488076479208566785	False		0								[]				
1488075333530230785	1488074943468290051	2022-01-31 14:33:01 IST	2022-01-31	14:33:01	+0530	71370894	adamcooperf1	Adam Cooper		2. Firstly, Jackson says has earmarked “3-4 hours” of extra footage ready to slot in if he’s ever allowed to make an even longer version than the TV series we've seen – the upcoming DVD is standard length. Alas that's out of his hands and up to Apple and Disney.	en	[]	[]	[]	2	0	8	[]	[]	https://twitter.com/adamcooperF1/status/1488075333530230785	False		0								[]				
1488074943468290051	1488074943468290051	2022-01-31 14:31:28 IST	2022-01-31	14:31:28	+0530	71370894	adamcooperf1	Adam Cooper		1. Great to see @thebeatles Rooftop Concert version of the Get Back series at @BFI IMAX in London last night, with amazing sound. Director Peter Jackson did a live Q&amp;A from New Zealand and made some interesting revelations (cont.) #getback  https://t.co/aKYdbeSHSN	en	[{'screen_name': 'thebeatles', 'name': 'the beatles', 'id': '27760317'}, {'screen_name': 'bfi', 'name': 'bfi', 'id': '15687399'}]	[]	['https://pbs.twimg.com/media/FKayONPX0AIegqI.jpg', 'https://pbs.twimg.com/media/FKayQyjWUAIn08x.jpg']	1	0	15	['getback']	[]	https://twitter.com/adamcooperF1/status/1488074943468290051	False		1	https://pbs.twimg.com/media/FKayONPX0AIegqI.jpg							[]				
1487918011025612804	1487878582881988609	2022-01-31 04:07:52 IST	2022-01-31	04:07:52	+0530	71370894	adamcooperf1	Adam Cooper		@MikeLindup Thanks Mike it was great. Hope you managed to see the TV series!	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamcooperF1/status/1487918011025612804	False		0								[{'screen_name': 'MikeLindup', 'name': 'Mike Lindup', 'id': '388699836'}]				
1487909136302063622	1487878582881988609	2022-01-31 03:32:36 IST	2022-01-31	03:32:36	+0530	71370894	adamcooperf1	Adam Cooper		Showing was preceded by live Q&amp;A with Peter Jackson. The movie version is the last hour of the TV series. But you can imagine with a giant screen and special @mashupmartin IMAX surround mix blasting out it's the closest you're ever going to get to being on the roof in 1969...	en	[{'screen_name': 'mashupmartin', 'name': 'giles martin', 'id': '292904456'}]	[]	[]	0	0	30	[]	[]	https://twitter.com/adamcooperF1/status/1487909136302063622	False		0								[]				
1487908002808086529	1487878582881988609	2022-01-31 03:28:06 IST	2022-01-31	03:28:06	+0530	71370894	adamcooperf1	Adam Cooper		Well that was an amazing night. At 7.20pm I was sitting at home thinking I wish I had a ticket for the sold out @thebeatles IMAX Rooftop Concert showing. Took a punt, jumped on a bus, asked very politely, and at 7.55pm I had a free ticket!	en	[{'screen_name': 'thebeatles', 'name': 'the beatles', 'id': '27760317'}]	[]	[]	2	0	38	[]	[]	https://twitter.com/adamcooperF1/status/1487908002808086529	False		0								[]				
1487878582881988609	1487878582881988609	2022-01-31 01:31:12 IST	2022-01-31	01:31:12	+0530	71370894	adamcooperf1	Adam Cooper		53 years to the day after the rooftop concert, I'm here... And 5 minutes ago I didn't even have a ticket!:  https://t.co/jatrzSeMKG	en	[]	[]	['https://pbs.twimg.com/media/FKYBrkeXoAwQLmF.jpg']	7	2	86	[]	[]	https://twitter.com/adamcooperF1/status/1487878582881988609	False		1	https://pbs.twimg.com/media/FKYBrkeXoAwQLmF.jpg							[]				
1487137201427202052	1487137201427202052	2022-01-29 00:25:13 IST	2022-01-29	00:25:13	+0530	71370894	adamcooperf1	Adam Cooper		RT @autosport: Honda will continue to supply power units to @redbullracing directly from Japan until the end of the current #F1 regulations…	en	[{'screen_name': 'autosport', 'name': 'autosport', 'id': '20517081'}, {'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}]	[]	[]	0	136	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1487137201427202052	False		0								[]				
1487136983155630090	1487136983155630090	2022-01-29 00:24:21 IST	2022-01-29	00:24:21	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: The FIA has admitted for the first time that #F1 race director Michael Masi could be replaced following the Abu Dhabi GP co…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	194	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1487136983155630090	False		0								[]				
1487108427046428676	1487108427046428676	2022-01-28 22:30:52 IST	2022-01-28	22:30:52	+0530	71370894	adamcooperf1	Adam Cooper		The FIA admits that Michael Masi might not retain his race director role this year:  https://t.co/RZNogcjX5v	en	[]	['https://www.motorsport.com/f1/news/fia-admits-that-masis-f1-job-could-be-under-threat/7682019/']	[]	10	9	42	[]	[]	https://twitter.com/adamcooperF1/status/1487108427046428676	False		0								[]				
1487089241955966983	1487089241955966983	2022-01-28 21:14:38 IST	2022-01-28	21:14:38	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: In a dramatic change of plan Honda will continue to supply power units to Red Bull directly from Japan, Helmut Marko has re…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	392	0	[]	[]	https://twitter.com/adamcooperF1/status/1487089241955966983	False		0								[]				
1487010522285412353	1487010522285412353	2022-01-28 16:01:50 IST	2022-01-28	16:01:50	+0530	71370894	adamcooperf1	Adam Cooper		A change of plan for how @HondaRacingF1 and @redbullracing will work together beyond this season:  https://t.co/80kcxDxn3l	en	[{'screen_name': 'hondaracingf1', 'name': 'honda racing f1', 'id': '2900662775'}, {'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}]	['https://www.motorsport.com/f1/news/honda-set-to-extend-direct-red-bull-supply-to-2025/7677145/']	[]	7	10	47	[]	[]	https://twitter.com/adamcooperF1/status/1487010522285412353	False		0								[]				
1486989847826939904	1486989847826939904	2022-01-28 14:39:41 IST	2022-01-28	14:39:41	+0530	71370894	adamcooperf1	Adam Cooper		53 years on, give or take a couple of days, audio of the complete @thebeatles rooftop concert is finally officially available:  https://t.co/8e3lIXa284	en	[{'screen_name': 'thebeatles', 'name': 'the beatles', 'id': '27760317'}]	['https://twitter.com/thebeatles/status/1486987421103370240?s=20']	[]	0	3	16	[]	[]	https://twitter.com/adamcooperF1/status/1486989847826939904	False	https://twitter.com/thebeatles/status/1486987421103370240?s=20	0								[]				
1486810375261671432	1486810375261671432	2022-01-28 02:46:31 IST	2022-01-28	02:46:31	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: Singapore GP has signed a new deal with #F1 to remain on the calendar until 2028.  All the details here &gt;&gt;  https://t.co/n4Z…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	16	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1486810375261671432	False		0								[]				
1486742175320846336	1486742175320846336	2022-01-27 22:15:31 IST	2022-01-27	22:15:31	+0530	71370894	adamcooperf1	Adam Cooper		The brilliant Get Back TV series has generated some excellent essays about @thebeatles and their tangled relationships in January 1969. This one by @mrianleslie is well worth a read:  https://t.co/clSSSfFpf1	en	[{'screen_name': 'thebeatles', 'name': 'the beatles', 'id': '27760317'}, {'screen_name': 'mrianleslie', 'name': 'ian leslie', 'id': '5105001'}]	['https://ianleslie.substack.com/p/the-banality-of-genius-notes-on-peter']	[]	0	2	13	[]	[]	https://twitter.com/adamcooperF1/status/1486742175320846336	False		0								[]				
1486646959880519682	1486646959880519682	2022-01-27 15:57:10 IST	2022-01-27	15:57:10	+0530	71370894	adamcooperf1	Adam Cooper		RIP comedy legend Barry Cryer, a brilliant writer and performer since the 1950s, at age 86:  https://t.co/fnzxWtmJtB	en	[]	['https://www.youtube.com/watch?v=Nwgw8I7iVCM']	[]	0	2	13	[]	[]	https://twitter.com/adamcooperF1/status/1486646959880519682	False		0								[]				
1486627040757432325	1486627040757432325	2022-01-27 14:38:01 IST	2022-01-27	14:38:01	+0530	71370894	adamcooperf1	Adam Cooper		The Singapore GP will stay on the F1 calendar until 2028:  https://t.co/RXHh0SKhev	en	[]	['https://www.motorsport.com/f1/news/singapore-gp-new-deal-2028-f1/7646551/']	[]	0	2	23	[]	[]	https://twitter.com/adamcooperF1/status/1486627040757432325	False		0								[]				
1485703270425370624	1485703270425370624	2022-01-25 01:27:17 IST	2022-01-25	01:27:17	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motor_Sport: Jo Gartner would have been 74 today, and probably looking back on a top-level sports car career if it hadn't been for a fa…	en	[{'screen_name': 'motor_sport', 'name': 'motor sport magazine', 'id': '26037957'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/adamcooperF1/status/1485703270425370624	False		0								[]				
1484573242513838082	1484573242513838082	2022-01-21 22:36:57 IST	2022-01-21	22:36:57	+0530	71370894	adamcooperf1	Adam Cooper		Confirmation that Red Bull Powertrains have agreed a release date for key @MercedesAMGF1 PU guy Ben Hodgkinson. He joins RBP on May 24.	en	[{'screen_name': 'mercedesamgf1', 'name': 'mercedes-amg petronas f1 team', 'id': '26235265'}]	[]	[]	0	7	68	[]	[]	https://twitter.com/adamcooperF1/status/1484573242513838082	False		0								[]				
1484479158877138944	1484479158877138944	2022-01-21 16:23:06 IST	2022-01-21	16:23:06	+0530	71370894	adamcooperf1	Adam Cooper		Another key personnel change at @WilliamsRacing as team boss Jost Capito continues his reshuffle:  https://t.co/tGFXk1tVvx	en	[{'screen_name': 'williamsracing', 'name': 'williams racing', 'id': '90636188'}]	['https://www.motorsport.com/f1/news/williams-parts-company-with-f1-engineering-boss-carter/7473322/']	[]	0	2	11	[]	[]	https://twitter.com/adamcooperF1/status/1484479158877138944	False		0								[]				
1483762228616732672	1483762228616732672	2022-01-19 16:54:16 IST	2022-01-19	16:54:16	+0530	71370894	adamcooperf1	Adam Cooper		This is awesome. Sir George Martin explains how he gave @thebeatles their big break...:  https://t.co/Ox4rGgUPRm	en	[{'screen_name': 'thebeatles', 'name': 'the beatles', 'id': '27760317'}]	['https://twitter.com/mashupmartin/status/1483759321603354630?s=20']	[]	0	2	35	[]	[]	https://twitter.com/adamcooperF1/status/1483762228616732672	False	https://twitter.com/mashupmartin/status/1483759321603354630?s=20	0								[]				
1483532088284483584	1483532088284483584	2022-01-19 01:39:47 IST	2022-01-19	01:39:47	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: #F1's head of marketing Ellie Norman has left her role after four and a half years  https://t.co/5FWuWfNzJL	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	['https://www.motorsport.com/f1/news/f1-head-of-marketing-norman-leaves-role/7393891/']	[]	0	19	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1483532088284483584	False		0								[]				
1483501483828158465	1483501483828158465	2022-01-18 23:38:10 IST	2022-01-18	23:38:10	+0530	71370894	adamcooperf1	Adam Cooper		Confirmation that @AstonMartinF1 and @redbullracing have finally reached a deal on Dan Fallows - he starts at his new team on April 2.	en	[{'screen_name': 'astonmartinf1', 'name': 'aston martin cognizant f1 team', 'id': '16143542'}, {'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}]	[]	[]	3	7	95	[]	[]	https://twitter.com/adamcooperF1/status/1483501483828158465	False		0								[]				
1483496062706982912	1483496062706982912	2022-01-18 23:16:38 IST	2022-01-18	23:16:38	+0530	71370894	adamcooperf1	Adam Cooper		'@F1's head of marketing Ellie Norman has left the organisation:  https://t.co/LXZEkCvHRU	en	[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	['https://www.motorsport.com/f1/news/f1-head-of-marketing-norman-leaves-role/7393891/?s=09']	[]	2	6	29	[]	[]	https://twitter.com/adamcooperF1/status/1483496062706982912	False		0								[]				
1483151769928671233	1483151769928671233	2022-01-18 00:28:32 IST	2022-01-18	00:28:32	+0530	71370894	adamcooperf1	Adam Cooper		"RT @autosport: Brown added that he felt his fellow #F1 teams are ""effectively holding the sport hostage"" over demands to increase the spend…"	en	[{'screen_name': 'autosport', 'name': 'autosport', 'id': '20517081'}]	[]	[]	0	6	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1483151769928671233	False		0								[]				
1483151714991624192	1483151714991624192	2022-01-18 00:28:19 IST	2022-01-18	00:28:19	+0530	71370894	adamcooperf1	Adam Cooper		RT @autosport: McLaren has become the latest team to reveal its  #F1 2022 launch date, with the MCL36 due to break cover on 11 February 🚀…	en	[{'screen_name': 'autosport', 'name': 'autosport', 'id': '20517081'}]	[]	[]	0	14	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1483151714991624192	False		0								[]				
1483088934783574022	1483088934783574022	2022-01-17 20:18:51 IST	2022-01-17	20:18:51	+0530	71370894	adamcooperf1	Adam Cooper		"RT @Motorsport: Top #F1 teams are ""holding sport to ransom"" over the allowance for sprint race damage, according to McLaren boss Brown.  Fu…"	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	7	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1483088934783574022	False		0								[]				
1483076111504486402	1483076111504486402	2022-01-17 19:27:53 IST	2022-01-17	19:27:53	+0530	71370894	adamcooperf1	Adam Cooper		RT @Motorsport: Former #F1 world champion Alain Prost has left his advisory role with the Alpine team, as Szafnauer and BWT are set to join…	en	[{'screen_name': 'motorsport', 'name': 'motorsport.com', 'id': '36339032'}]	[]	[]	0	62	0	['f1']	[]	https://twitter.com/adamcooperF1/status/1483076111504486402	False		0								[]				
1483045778897707016	1483045778897707016	2022-01-17 17:27:22 IST	2022-01-17	17:27:22	+0530	71370894	adamcooperf1	Adam Cooper		'@Prost_official has left his role with @AlpineF1Team as part of the ongoing management shake-up, while longtime F1 sponsor BWT is set to join the team:  https://t.co/uptWN7GLcK	en	[{'screen_name': 'prost_official', 'name': 'alain prost', 'id': '2674450344'}, {'screen_name': 'alpinef1team', 'name': 'alpine f1 team', 'id': '28297965'}]	['https://www.motorsport.com/f1/news/prost-to-depart-alpine-f1-advisory-role-szafnauer-bwt-set-to-join/7358133/']	[]	2	15	84	[]	[]	https://twitter.com/adamcooperF1/status/1483045778897707016	False		0								[]				
